市区町村,15以上65歳未満人口比率,15歳未満人口比率,15歳未満人口（男）比率,1人1日当たりの排出量,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,65歳以上の世帯員のいる世帯数割合,65歳以上人口比率,ゴミ処理直後資源化率,リサイクル率,一人当たりの労働生産性（サービス業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一般世帯人員数（一般世帯当たり）,中学校生徒数（中学校教員当たり）,人口一人当たりの市内総生産,保健所数密度,公債費割合（歳出比）,労働力人口割合（男）（総人口比）,労働力人口割合（総人口比）,労働費割合（歳出比）,医師数（10万人当たり）,合計特殊出生率,商業・近隣商業地域面積割合,商業地域面積割合,図書館数密度,国民健康保険被保険者割合,地方債割合（歳入比）,地方債現在高（歳入比）,地方債現在高（歳出比）,売上金額（民営）の建築業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,外国人人口比率,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,子供施設数（10万人当たり）,実質公債費比率,実質収支比率,将来負担比率,小学高児童数（小学校教員当たり）,工業・準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,平均寿命（女）,平均寿命（男）,投資的経費割合（歳出比）,持ち家一般世帯比率,昼夜間人口比率,最終学歴人口割合（小・中学校）,最終学歴人口割合（高専・短大・大学・大学院）,死亡率,母子世帯割合（世帯比）,水洗化率,準工業地域面積割合,災害復旧費割合（歳出比）,病院数密度,病院病床数（病院数当たり）,県内他市区町村への通勤・通学者比率,第1次産業の売上割合,納税対象者割合,経常収支比率,総人口（日本人）比率,総面積における道路面積比率,耕地面積割合,自市区町村内通勤・通学者比率,薬剤師数（10万人当たり）,薬剤師数（医療施設数当たり）,衛生費割合（歳出比）,転入超過率,農林水産業費割合（歳出比）,近隣商業地域面積割合,障害者支援施設等数密度,雇用者数比率（正規）,雇用者数比（女）（正規）,非水洗化人口比率,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,高齢者用施設数（65歳以上）
岡垣町,0.49305419,0.611468041,0.728262265,0.483991941,0.504690192,0.403818197,0.401319636,0.598612844,0.475751422,0.335320344,0.564504554,0.497009859,0.440572554,0.379100475,0.415243467,0.413096107,0.398609148,0.331320324,0.64088032,0.470963113,0.421933955,0.445123457,0.542331842,0.5,0.512273177,0.67392287,0.273401541,0.361370303,0.204050039,0.258337223,0.234365493,0.515401302,0.472423977,0.384002062,0.488210436,0.57746931,0.569613658,0.347584602,0.404790981,0.296978412,0.294616439,0.509912136,0.346647069,0.64511491,0.391411616,0.428601074,0.434950266,0.633704722,0.568926643,0.387358689,0.603562429,0.257706036,0.219338757,0.535108651,0.288636762,0.727217296,0.34945795,0.364725549,0.381056416,0.737375052,0.418446289,0.358842215,0.618188853,0.147265572,0.306233491,0.564893188,0.412187934,0.526500893,0.258731641,0.353193366,0.413538233,0.701886884,0.652620072,0.759574099,0.434950266,0.519768933,0.490520148,0.612928241,0.5087086,0.480172421,0.219688316,0.485499625,0.489225236,0.470148318,0.786058289,0.383366854,0.434845564,0.589250133,0.532970327,0.507669765,0.437357383,0.54330426,0.332273728
遠賀町,0.608073771,0.446644269,0.190482521,0.573196852,0.245442124,0.428917545,0.400873958,0.52320589,0.44184182,0.335320344,0.547480723,0.426254693,0.493892359,0.585221495,0.512256583,0.498538338,0.258885867,0.398306846,0.67694022,0.454794002,0.738528994,0.337296859,0.509218217,0.5,0.518788596,0.545489915,0.44735445,0.567171424,0.323197757,0.381602052,0.404461717,0.529745772,0.672258721,0.454187092,0.493594851,0.42342114,0.617786213,0.446700688,0.44574771,0.423987282,0.403930912,0.511107006,0.443981148,0.830096927,0.382522986,0.358682674,0.35221749,0.738634381,0.377898736,0.425573561,0.23479638,0.31614248,0.425512269,0.340319973,0.288636762,0.680571,0.446281307,0.364725549,0.381056416,0.474523403,0.791334886,0.48701207,0.55969655,0.370265191,0.28720314,0.55976498,0.299696076,0.650579938,0.6361223,0.516404885,0.352079934,0.92425105,0.418149355,0.806466162,0.35221749,0.580329985,0.626385637,0.574758752,0.64562113,0.749533488,0.20467026,0.62803273,0.60695472,0.555239676,0.594111786,0.391357424,0.562812739,0.338149231,0.467584469,0.505103821,0.459845336,0.827090473,0.562539059
小竹町,0.455193894,0.336283224,0.664411699,0.409654515,0.434607095,0.670760956,0.406133661,0.687834649,0.592381189,0.335320344,0.956052658,0.223919851,0.327715139,0.497933084,0.252248275,0.174850547,0.247564038,0.608517869,0.240534055,0.655675789,0.118941879,0.414899799,0.547118965,0.5,0.344839409,0.448064667,0.462508958,0.450771423,0.691459622,0.286068408,0.222739006,0.60984354,0.445594916,0.444160659,0.343925211,0.35872416,0.319905642,0.399019162,0.355024071,0.613246252,0.608075061,0.51573899,0.346647069,0.321824328,0.408343335,0.358682674,0.485276775,0.965306114,0.377898736,0.622677728,0.419179404,0.388375636,0.736965873,0.424552914,0.567199947,0.331948537,0.34945795,0.364725549,0.381056416,0.328494709,0.330707796,0.424195572,0.35181142,0.400575818,0.5379422,0.40727675,0.792482209,0.935206553,0.460201316,0.353193366,0.351917232,0.582603847,0.362751574,0.762585995,0.485276775,0.410554357,0.65549967,0.377888664,0.701225395,0.427675258,0.145934504,0.343362621,0.30044618,0.653821391,0.337040577,0.376877385,0.347291069,0.338149231,0.493501366,0.495745066,0.998171941,0.962533893,0.795652372
鞍手町,0.538183664,0.365443663,0.545901594,0.353901446,0.676653079,0.58034093,0.712107409,0.628028369,0.520765923,0.335320344,0.956052658,0.448681072,0.470198782,0.360005007,0.952023914,0.4957089,0.567200426,0.951855518,0.69593186,0.528419468,0.553541777,0.527073123,0.541845817,0.5,0.461510307,0.45278482,0.52221053,0.576176519,0.449694313,0.43669239,0.382503822,0.489120146,0.407933611,0.303790599,0.504347985,0.35872416,0.319905642,0.40989515,0.50156219,0.4650607,0.445809921,0.643161256,0.346647069,0.448674134,0.288042927,0.401172505,0.427528842,0.62385331,0.377898736,0.578577914,0.603562429,0.499608688,0.469378974,0.324526296,0.288636762,0.346451097,0.520249697,0.548574814,0.381056416,0.591346358,0.264903926,0.185622115,0.519175189,0.448206805,0.490297332,0.404337693,0.552673879,0.603778963,0.316398685,0.539793451,0.351917232,0.447623934,0.671861878,0.728635271,0.427528842,0.463464604,0.506694611,0.421936106,0.539852646,0.625842136,0.250301295,0.457613452,0.521024916,0.830872944,0.443296677,0.395588947,0.63160614,0.338149231,0.500818644,0.543964319,0.998171941,0.365937877,0.392095092
桂川町,0.600160969,0.479842307,0.670383792,0.660543328,0.245442124,0.383964048,0.385256408,0.518404411,0.43750751,0.418247707,0.46803618,0.650707926,0.445001675,0.363753896,0.438461186,0.407412157,0.149379767,0.332606742,0.316004878,0.413271409,0.538159044,0.337296859,0.329938864,0.5,0.469017123,0.536794676,0.286549586,0.592206175,0.416450426,0.290765991,0.339221831,0.965792546,0.314205514,0.504319256,0.343925211,0.35872416,0.705385789,0.409550664,0.393936921,0.410858768,0.401393311,0.413275645,0.420007312,0.341737042,1,0.358682674,0.35221749,0.616129772,0.377898736,0.362811796,0.674478976,0.640493014,0.263205461,0.487727621,0.330474878,0.646013654,0.40659329,0.364725549,0.890065047,0.386906187,0.462315536,0.404708076,0.470894255,0.199226648,0.473780433,0.469919568,0.571912631,0.908722557,0.43611255,0.449504276,0.352869859,0.519107283,0.446546536,0.82152522,0.35221749,0.410903515,0.652264778,0.637445983,0.678022505,0.627655345,0.175870878,0.347412246,0.370318947,0.496927634,0.552980393,0.455975174,0.347291069,0.338149231,0.417110706,0.532502901,0.998171941,0.516017124,0.536559807
筑前町,0.616175875,0.618915169,0.454182438,0.451469317,0.708840336,0.641293313,0.533274282,0.364778835,0.382351291,0.543968391,0.651515244,0.73132705,0.947827013,0.525395517,0.498502853,0.421488254,0.549775271,0.620512578,0.551537434,0.653818904,0.876092269,0.759592392,0.357276219,0.5,0.705680606,0.730180591,0.464374086,0.377772582,0.702568089,0.527086903,0.595497193,0.421864948,0.482006631,0.534398554,0.380811077,0.35872416,0.562090333,0.392513657,0.578074856,0.908625984,0.901403096,0.618585101,0.779180402,0.432004114,0.896502202,0.58314092,0.626469982,0.825499388,0.377898736,0.319415973,0.091387361,0.234998455,0.644845793,0.35084909,0.663034264,0.642940569,0.505323392,0.364725549,0.381056416,0.737375052,0.528119406,0.397791015,0.582095367,0.190566469,0.364610771,0.473022478,0.391572419,0.552997571,0.377715543,0.615929924,0.41530602,0.507947257,0.59241184,0.781341988,0.626469982,0.518698394,0.610211174,0.68079027,0.580359874,0.831269812,0.315369017,0.436671419,0.463482637,0.847674106,0.52898708,0.49925655,0.41266338,0.581684842,0.415040365,0.450637112,0.485665501,0.661548516,0.390910992
東峰村,0.208950526,0.300662627,0.586953156,0.269342624,0.434607095,0.459360524,0.195532805,0.69958836,0.788218346,0.335320344,0.562613017,0.050251757,0.208895445,0.192985093,0.150670878,0.367959741,0.094666851,0.408389902,0.471063113,0.490957694,0.876092269,0.515624484,0.152246055,0.5,0.653464129,0.224180749,0.346341174,0.393433535,0.784147641,0.347419991,0.431198896,0.600698061,0.274927322,0.504319256,0.343925211,0.35872416,0.319905642,0.588820156,0.226085728,0.553399277,0.602931678,0.634440609,0.346647069,0.321824328,0.276796824,0.358682674,0.625376297,0.345470346,0.377898736,0.281073994,0.419179404,0.913251543,0.693099168,0.974699316,0.288636762,0.156024899,0.34945795,0.364725549,0.381056416,0.620552097,0.330707796,0.38227185,0.717266145,0.420061222,0.513005697,0.352978006,0.873589776,0.213167443,0.606193834,0.353193366,0.396606449,0.325352054,0.258473399,0.380242823,0.625376297,0.184849136,0.506694611,0.719086714,0.335857693,0.3530268,0.500816187,0.17409698,0.137409722,0.551995268,0.419303364,0.613410362,0.347291069,0.338149231,0.750027219,0.832865355,0.856042165,0.614250813,0.935553343
大刀洗町,0.643321707,0.692220026,0.261059933,0.330671,0.385926879,0.248505936,0.464943939,0.295499342,0.336600241,0.696491308,0.681779831,0.675710388,0.208895445,0.313315162,0.435246065,0.466659995,0.401199562,0.317762766,0.306025265,0.266449438,0.501696271,0.440240796,0.319647775,0.5,0.739141091,0.812687874,0.323445095,0.716763465,0.498296547,0.403889065,0.562389167,0.425485795,0.348112822,0.564477853,0.434387592,0.35872416,0.559963107,0.391717793,0.336219652,0.400074396,0.428897573,0.406650446,0.346647069,0.34377795,1,0.406552555,0.416729599,0.699460614,0.377898736,0.556020389,0.922686894,0.977636051,0.495698997,0.829923947,0.3412026,0.470289996,0.615691139,0.364725549,0.381056416,0.562140619,0.352642419,0.330217753,0.542076342,0.262012949,0.343391401,0.464853401,0.406008581,0.461819352,0.325158237,0.801972717,0.351940219,0.446012974,0.481926631,0.759642735,0.416729599,0.466403988,0.13144707,0.444466841,0.629923617,0.97068503,0.311884992,0.253948718,0.246100694,0.449380196,0.552980393,0.435383177,0.5076163,0.338149231,0.445962906,0.48065874,0.441255133,0.365937877,0.586923423
大木町,0.598343675,0.770998072,0.486747703,0.267484188,0.540417752,0.447766222,0.454665779,0.309618991,0.346571986,0.440765757,0.956052658,0.551846737,0.393353437,0.666212133,0.39170648,0.504423571,0.464104463,0.760376827,0.430009993,0.422473129,0.564309689,0.920305137,0.353769387,0.5,0.785141387,0.698535623,0.411448919,0.713229815,0.254401426,0.500333766,0.639977857,0.520934509,0.467056947,0.724900778,0.343925211,0.35872416,0.616976755,0.338727071,0.397947382,0.517272722,0.511546913,0.385072725,0.346647069,0.432690333,0.301609774,0.358682674,0.914552767,0.265341924,0.377898736,0.357898403,0.922686894,0.977636051,0.368485553,0.466669385,0.288636762,0.615040706,0.34945795,0.364725549,0.381056416,0.53293488,0.484250159,0.446042722,0.539801278,0.207886828,0.357167888,0.461846748,0.440210173,0.563385592,0.856571003,0.353193366,0.37031135,0.474669943,0.481926631,0.775500714,0.914552767,0.480701009,0.348184874,0.642353541,0.722032525,0.97068503,0.320383063,0.581487203,0.549291299,0.603709238,0.515276615,0.672807686,0.347291069,0.338149231,0.595570129,0.588190725,0.450039007,0.352294309,0.49844466
広川町,0.577823394,0.691412506,0.38918724,0.489567248,0.764181229,0.593957884,0.683495941,0.319915987,0.383654417,0.335320344,0.435880055,0.605034236,0.847112961,0.540856196,0.615248499,0.67950924,0.767716148,0.563105627,0.636010629,0.574481105,0.477767576,0.60971311,0.728016912,0.5,0.623309568,0.655463306,0.673535277,0.513452355,0.457652516,0.487749356,0.611943166,0.512670264,0.529227975,0.704847913,0.343925211,0.35872416,0.319905642,0.475081351,0.361222466,0.545826361,0.553325572,0.392781449,0.346647069,0.585438943,0.371092784,0.358682674,0.444548365,0.949876794,0.377898736,0.405634528,0.922686894,0.977636051,0.460605633,0.603547916,0.337626693,0.728425146,0.34945795,0.364725549,0.381056416,0.795786529,0.418446289,0.40489212,0.424206676,0.459032029,0.403523342,0.423782519,0.447013325,0.560797353,0.632472487,0.353193366,0.402288424,0.775569038,0.474012663,0.740265926,0.444548365,0.452318792,0.429057189,0.594674107,0.560817796,0.596363735,0.372480097,0.472836138,0.438400105,0.570682789,0.700367886,0.423635981,0.347291069,0.338149231,0.532906758,0.596431688,0.766481915,0.358843222,0.447552194
香春町,0.392762265,0.417663279,0.516416819,0.509080823,0.245442124,0.36368252,0.283409371,0.723573002,0.613741122,0.335320344,0.265641749,0.603251868,0.602405828,0.448475939,0.303996703,0.290716064,0.528378027,0.789269006,0.499879246,0.309849421,0.665101232,0.337296859,0.152246055,0.5,0.394810307,0.319698791,0.26296837,0.525445699,0.288839847,0.015892686,0.033015082,0.268104831,0.241439156,0.815138674,0.343925211,0.35872416,0.319905642,0.460027958,0.279753829,0.45058528,0.459930251,0.738458745,0.933590341,0.34560785,0.367008012,0.713910226,0.35221749,0.951960238,0.377898736,0.363055373,0.501127415,0.782491349,0.105285324,0.72463277,0.288636762,0.368519238,0.34945795,0.364725549,0.381056416,0.445317664,0.330707796,0.298336558,0.467911403,0.426556357,0.526554042,0.433051893,0.653296336,0.976877312,0.595974358,0.353193366,0.578919562,0.325352054,0.258473399,0.657047061,0.35221749,0.326053048,0.558452893,0.637202695,0.427396098,0.433473834,0.192136702,0.351704324,0.430875346,0.353164595,0.330185345,0.449044057,0.347291069,0.338149231,0.56474885,0.695432871,0.87226547,0.661548516,0.935553343
添田町,0.341537284,0.365712836,0.607928948,0.384565634,0.678180719,0.241507336,0.367162336,0.74756064,0.66844408,0.365970091,0.203221036,0.483185038,0.447386586,0.465387679,0.311093396,0.500087084,0.396413684,0.310723423,0.404262079,0.202458119,0.661220903,0.750224701,0.449609532,0.5,0.416213862,0.440804939,0.22961014,0.405805839,0.666391774,0.07497438,0.075491085,0.423779031,0.442979935,0.544424987,0.343925211,0.35872416,0.568817686,0.475942352,0.45898797,0.584255792,0.590989432,0.716054689,0.346647069,0.467524144,0.367395681,0.900747023,0.740559859,0.354684641,0.377898736,0.301156165,0.866966749,0.977636051,0.315845507,0.640399828,0.288636762,0.301450337,0.34945795,0.364725549,0.381056416,0.357700448,0.286838549,0.67536292,0.445656989,0.225207186,0.601354884,0.414586183,0.783529128,0.864041844,0.448521914,0.353193366,0.374284575,0.450463582,0.567583703,0.617956563,0.740559859,0.203006612,0.823714085,0.699028393,0.352829999,0.327978968,0.248992007,0.324464649,0.257541849,0.189514837,0.340468193,0.546104133,0.347291069,0.338149231,0.495387146,0.640631336,0.998171941,0.340599822,0.705055199
糸田町,0.433083481,0.528831844,0.272336913,0.357618317,0.245442124,0.358417978,0.472847105,0.655534055,0.548471512,0.335320344,0.502083841,0.532808487,1,0.47871957,0.338402505,0.59093649,0.539491125,0.445998081,0.368855894,0.363671735,0.118941879,0.337296859,0.152246055,0.5,0.341012476,0.573713805,0.200173115,0.919548303,0.541003711,0.092832275,0.078032312,0.965792546,0.482570865,0.654715748,0.343925211,0.35872416,0.975000139,0.409941104,0.303583606,0.570225425,0.615121943,0.776964623,0.346647069,0.871271048,0.339485641,0.358682674,0.35221749,0.647867759,0.377898736,0.32454098,0.922686894,0.940123777,0.438672281,0.974699316,0.288636762,0.69082163,0.34945795,0.364725549,0.381056416,0.503729142,0.221034679,0.135041509,0.292551303,0.121285034,0.641052806,0.350486443,0.658810627,0.976877312,0.358736516,0.353193366,0.351917232,0.799868314,0.442822316,0.746087692,0.35221749,0.182687997,0.736371985,0.675671349,0.732932514,0.56646082,0.137325188,0.570997286,0.538730233,0.640534437,0.587256554,0.442839874,0.347291069,0.338149231,0.395018434,0.581308648,0.998171941,0.188571494,0.271017917
川崎町,0.437096672,0.588498588,0.410660667,0.47191211,0.624537915,0.334844425,0.375507643,0.626739838,0.526318372,0.335320344,0.210787183,0.235693959,0.736914831,0.547407709,0.336995192,0.519557026,0.290694204,0.355872003,0.240534055,0.375662277,0.565506124,0.382906853,0.454323831,0.5,0.31457612,0.402218494,0.283054887,0.770788965,0.6772695,0,0,0.965792546,0.441688695,0.644689316,0.343925211,0.35872416,0.620406383,0.378097817,0.855718107,0.706423854,0.747635233,0.555361196,0.346647069,0.382595941,0.921477038,0.528924455,0.424375092,0.517760155,0.377898736,0.352803212,0.895876979,0.977636051,0.500085667,0.974699316,0.609395654,0.522003307,0.34945795,0.364725549,0.381056416,0.270083232,0.221034679,0.53351885,0.171402584,0.342119608,0.685058427,0.2817589,0.588947749,0.976877312,0.441952251,0.353193366,0.351917232,0.929518991,0.376251874,0.582628852,0.424375092,0.067001074,0.759016233,0.647442681,0.530692483,0.465293095,0.22770387,0.51508784,0.52019097,0.467950226,0.337040577,0.390552708,0.347291069,0.338149231,0.402863704,0.612741456,0.998171941,0.396219942,0.705456418
大任町,0.467612071,0.485764119,0.106785866,0.411512951,0.245442124,0.259352884,0.358741976,0.625130255,0.53623346,0.335320344,0.150258008,0.425169176,0.208895445,0.400041522,0.314179013,0.174850547,0.429983026,0.279296,0.240534055,0.275740002,0.576766686,0.337296859,0.152246055,0.5,0.441367432,0.300210867,0.272590796,0.70183105,0.786651101,0.099162465,0.024379888,0.347306239,0.345309971,0.604583584,0.343925211,0.35872416,0.319905642,0.420361698,0.971586615,0.977085981,0.95892035,0.779416464,0.346647069,0.321824328,0.563806691,0.622236722,0.35221749,0.489373966,0.377898736,0.301425944,0.787945453,0.977636051,0.478152315,0.974699316,0.385543852,0.346434334,0.34945795,0.364725549,0.381056416,0.386906187,0.242969302,0.984725133,0.420237894,0.264177994,0.62388359,0.380968329,0.727168366,0.976877312,0.427352999,0.353193366,0.373555655,0.325352054,0.258473399,0.673929073,0.35221749,0.173167097,0.862532796,0.698758934,0.636805891,0.596073952,0.15820132,0.476170668,0.463482637,0.093804592,0.88203154,0.997462292,0.347291069,0.338149231,0.647351631,0.686805207,0.998171941,0.401411153,0.64665388
赤村,0.453528041,0.432557534,0.499486657,0.229386257,0.245442124,0.177477507,0.314225071,0.646120308,0.563570775,0.335320344,0.259967139,0.480318721,0.208895445,0.331736557,0.340765084,0.174850547,0.419134987,0.157207507,0.240534055,0.174424271,0.65017689,0.337296859,0.152246055,0.5,0.528166041,0.173207178,0.210263671,0.492223492,0.582530168,0.361125158,0.340766158,0.313936778,0.252312703,0.524372122,0.343925211,0.35872416,0.319905642,0.567025028,0.705905924,0.227998486,0.202036086,0.756049647,0.346647069,0.321824328,0.537314413,0.900747023,0.35221749,0.273095604,0.377898736,0.270621761,0.419179404,0.977636051,0.206178745,0.313997178,0.288636762,0.410284641,0.34945795,0.364725549,0.381056416,0.357700448,0.286838549,0.984725133,0.640523063,0.218712052,0.57675915,0.36011647,0.949840726,0.849555696,0.479180343,0.353193366,0.51805152,0.325352054,0.258473399,0.665786338,0.35221749,0.190940192,0.361124444,0.729526535,0.371391549,0.454219452,0.255553494,0.316246385,0.30044618,0.146203586,0.103962681,0.672132154,0.347291069,0.981176693,0.362598978,0.545582955,0.998171941,0.401411153,0.910246527
福智町,0.482945491,0.566067481,0.741883859,0.448681664,0.245442124,0.401899393,0.384058506,0.56655825,0.499434318,0.335320344,0.496409231,0.421346636,0.468725267,0.50689031,0.111153804,0.470951311,0.339216845,0.233527975,0.440387876,0.485160553,0.661220903,0.337296859,0.46223788,0.5,0.465243144,0.428015098,0.306227948,0.750545563,0.754534605,0.196384753,0.179488781,0.965792546,0.393717516,0.634662883,0.343925211,0.35872416,0.319905642,0.403112058,0.919703149,0.804197778,0.869748066,0.573164165,0.346647069,0.368148824,0.391391403,0.358682674,0.35221749,0.615373312,0.377898736,0.338743991,0.922686894,0.977636051,0.636072452,0.974699316,0.288636762,0.502426611,0.34945795,0.364725549,0.381056416,0.299288971,0.374577043,0.693202547,0.344937271,0.31613907,0.604243474,0.341010597,0.624908923,0.976877312,0.335377713,0.353193366,0.424484952,0.649981729,0.564480186,0.624098923,0.35221749,0.211336495,0.794600052,0.661485205,0.62692847,0.563634586,0.240406804,0.301534959,0.321711804,0.359270885,0.494710919,0.406903295,0.347291069,0.771122744,0.555980619,0.667451552,0.998171941,0.391275932,0.760116581
苅田町,0.672587716,0.630669069,0.504221245,0.622445397,0.245442124,0.912311362,0.57939134,0.318704597,0.299574468,0.335320344,0.956052658,0.551942291,0.41990631,0.659332789,0.782705564,0.653645626,0.298692719,0.638314123,0.638148919,0.846226308,0.463809171,0.337296859,0.562585337,0.5,0.298578356,0.619742849,0.974995141,0.593470021,0.350409917,0.549551702,0.411728826,0.306889021,0.541768674,0.775032943,0.940437472,0.937996291,0.975000139,0.321614379,0.480304821,0.462133117,0.504762272,0.209422296,0.354576801,0.383259981,0.307458034,0.364810789,0.35221749,0.355425544,0.865188241,0.813583687,0.826093665,0.661361953,0.43428561,0.974699316,0.668755716,0.629178098,0.926265148,0.908945493,0.890065047,0.503729142,0.550054029,0.600160324,0.179940875,1,0.285464416,0.506910293,0.311182548,0.739078092,0.598164246,0.925564387,0.406058037,0.60064756,0.576894255,0.570876235,0.35221749,0.545823369,0.668439241,0.187209421,0.491415227,0.450028151,0.433631934,0.561213458,0.503409933,0.588412897,0.942014822,0.384988588,0.804531239,0.338149231,0.549169976,0.433414032,0.518363804,0.482143438,0.445629791
みやこ町,0.400788648,0.396308866,0.308958373,0.264696535,0.399618189,0.982509983,0.527863353,0.689782103,0.614081067,0.57730145,0.254292528,0.444042372,0.3814508,0.622301247,0.493200521,0.375809708,0.544155446,0.466944317,0.375609675,0.980101836,0.502535874,0.48716203,0.435103996,0.5,0.509438904,0.500197141,0.570378373,0.431013847,0.463834877,0.304163401,0.288381697,0.36973002,0.383642456,0.343896331,0.343925211,0.35872416,0.624593963,0.435276932,0.46005364,0.422900557,0.441536595,0.36509325,0.346647069,0.331233849,0.428086211,0.358682674,0.408441858,0.368462302,0.377898736,0.355211957,0.922686894,0.977636051,0.390418905,0.840453065,0.318316793,0.321063123,0.34945795,0.364725549,0.381056416,0.620552097,0.330707796,0.332361648,0.622110044,0.420061222,0.415881944,0.403901065,0.606627854,0.637777752,0.555826415,0.353193366,0.353979275,0.478498606,0.465788342,0.676875934,0.408441858,0.441871791,0.238198526,0.645036796,0.373569087,0.520476501,0.301234792,0.399851468,0.370318947,0.57330182,0.460434757,0.464654421,0.347291069,0.338149231,0.518928714,0.540670333,0.865266771,0.382062093,0.916307389
吉富町,0.488927418,0.708101249,0.755382948,0.50164708,0.245442124,0.828241134,0.526274753,0.57216723,0.447167639,0.335320344,0.373459343,0.506414751,0.287807955,0.41993064,0.711547592,0.894398003,0.655882591,0.225207941,0.40862816,0.820806089,0.118941879,0.337296859,0.152246055,0.5,0.444719495,0.643089312,0.549238875,0.919548303,0.217192139,0.2465896,0.316047966,0.607625419,0.476448486,0.855244405,0.495027648,0.35872416,0.319905642,0.343287246,0.526851581,0.315608844,0.317623554,0.293338433,0.346647069,0.339410305,0.284954535,0.386829117,0.35221749,0.671572605,0.377898736,0.379166012,0.922686894,0.977636051,0.324618848,0.698309976,0.288636762,0.714908412,0.34945795,0.364725549,0.890065047,0.445317664,0.308773173,0.390978252,0.472277801,0.318304115,0.309035228,0.450919962,0.550371874,0.811158297,0.439762363,0.353193366,0.351917232,0.809057889,0.392545338,0.48751335,0.35221749,0.464620829,0.225258955,0.621111189,0.679201271,0.812437602,0.222908891,0.999620585,0.979764752,0.487342998,0.48442807,0.346348695,0.615087835,0.338149231,0.592447525,0.588703885,0.951696689,0.352294309,0.5434037
上毛町,0.367509447,0.573963231,0.402167822,0.673552378,0.421420114,0.638669914,0.36924231,0.678102912,0.578245106,0.335320344,0.806621256,0.176922263,0.781274183,0.237116348,0.410810323,0.387587233,0.588355717,0.240116394,0.240534055,0.658172483,0.469791345,0.469064055,0.400451884,0.5,0.530882296,0.483299611,0.455990828,0.410565033,0.810325115,0.327619412,0.317111468,0.412419936,0.270131828,0.594557151,0.343925211,0.35872416,0.553400237,0.374605186,0.251297519,0.609779873,0.629600973,0.32727467,0.346647069,0.321824328,0.357577189,0.358682674,0.505332417,0.233966521,0.377898736,0.338470183,0.922686894,0.977636051,0.583432406,0.693045417,0.288636762,0.321088756,0.34945795,0.364725549,0.381056416,0.416111926,0.484250159,0.384490919,0.696612046,0.363770056,0.29051416,0.498149965,0.636157942,0.779469273,0.5346575,0.353193366,0.354437344,0.325352054,0.258473399,0.449914711,0.505332417,0.426770839,0.390238478,0.661758688,0.406936061,0.522885425,0.287398065,0.385334744,0.422723523,0.345381407,0.570118473,0.453252228,0.347291069,0.338149231,0.528912961,0.568042106,0.972686401,0.438971093,0.823189537
築上町,0.428161642,0.481905969,0.518487229,0.517443783,0.280526996,0.30240511,0.427497017,0.691467546,0.56538382,0.884771291,0.956052658,0.347198858,0.394268105,0.482547981,0.526132856,0.510233352,0.259674305,0.315946068,0.384614716,0.341150485,0.51269797,0.42228046,0.39357445,0.5,0.425177333,0.505555412,0.263994154,0.474534045,0.741671974,0.376995412,0.283683859,0.291164599,0.376246289,0.654715748,0.387524236,0.379520124,0.559279782,0.416521305,0.448231023,0.499238942,0.549262786,0.950935411,0.346647069,0.3799088,0.443482687,0.358682674,0.497338545,0.862280413,0.377898736,0.410130633,0.910867469,0.977636051,0.636072452,0.974699316,0.600813476,0.3586851,0.34945795,0.364725549,0.381056416,0.445317664,0.221034679,0.436842968,0.501762844,0.331294384,0.367330121,0.42986673,0.623632517,0.735799045,0.342677339,0.353193366,0.353400776,0.445669512,0.336682031,0.591301263,0.497338545,0.439763434,0.613446067,0.590183341,0.458223984,0.523323628,0.337692295,0.404769584,0.39555078,0.388472925,0.439869061,0.611426698,0.408574134,0.338149231,0.568351381,0.495152832,0.998171941,0.391275932,0.708709698
