市区町村,15以上65歳未満人口比率,15歳未満人口比率,15歳未満人口（男）比率,1人1日当たりの排出量,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,65歳以上の世帯員のいる世帯数割合,65歳以上人口比率,ゴミ処理直後資源化率,リサイクル率,一人当たりの労働生産性（サービス業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一般世帯人員数（一般世帯当たり）,中学校生徒数（中学校教員当たり）,人口一人当たりの市内総生産,保健所数密度,公債費割合（歳出比）,労働力人口割合（男）（総人口比）,労働力人口割合（総人口比）,労働費割合（歳出比）,医師数（10万人当たり）,合計特殊出生率,商業・近隣商業地域面積割合,商業地域面積割合,図書館数密度,国民健康保険被保険者割合,地方債割合（歳入比）,地方債現在高（歳入比）,地方債現在高（歳出比）,売上金額（民営）の建築業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,外国人人口比率,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,子供施設数（10万人当たり）,実質公債費比率,実質収支比率,将来負担比率,小学高児童数（小学校教員当たり）,工業・準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,平均寿命（女）,平均寿命（男）,投資的経費割合（歳出比）,持ち家一般世帯比率,昼夜間人口比率,最終学歴人口割合（小・中学校）,最終学歴人口割合（高専・短大・大学・大学院）,死亡率,母子世帯割合（世帯比）,水洗化率,準工業地域面積割合,災害復旧費割合（歳出比）,病院数密度,病院病床数（病院数当たり）,県内他市区町村への通勤・通学者比率,第1次産業の売上割合,納税対象者割合,経常収支比率,総人口（日本人）比率,総面積における道路面積比率,耕地面積割合,自市区町村内通勤・通学者比率,薬剤師数（10万人当たり）,薬剤師数（医療施設数当たり）,衛生費割合（歳出比）,転入超過率,農林水産業費割合（歳出比）,近隣商業地域面積割合,障害者支援施設等数密度,雇用者数比率（正規）,雇用者数比（女）（正規）,非水洗化人口比率,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,高齢者用施設数（65歳以上）
江別市,0.713452451,0.444965469,0.419381316,0.535356546,0.424537005,0.358142778,0.543435904,0.432440767,0.373857206,0.345021752,0.683517371,0.571672363,0.607809707,0.501732505,0.501908475,0.649711932,0.443437745,0.241664831,0.818318806,0.432167501,0.823271336,0.404789725,0.577099709,0.661618045,0.353800608,0.591763593,0.360816964,0.459208256,0.45050782,0.369217362,0.362499342,0.535421679,0.517209642,0.12384963,0.514807926,0.47342631,0.446500313,0.357302886,0.645322567,0.430138168,0.41058102,0.479474937,0.894244334,0.954353225,0.641481693,0.456608325,0.412897014,0.59549898,0.5,0.348805063,0.613028695,0.347943704,0.60280426,0.313133699,0.481708117,0.556391545,0.440374539,0.371921612,0.883410796,0.549086084,0.786649103,0.530274753,0.351730579,0.368386939,0.318778377,0.694631182,0.353390033,0.613067685,0.250584537,0.502109107,0.363938258,0.426586269,0.624361508,0.618512641,0.412897014,0.503780947,0.604886863,0.651194937,0.65738574,0.848414323,0.443202747,0.496630581,0.509588844,0.664002022,0.580736656,0.336972138,0.559885288,0.394984087,0.147553096,0.137593517,0.317206548,0.491637847,0.327561504
赤平市,0.189415293,0.131842086,0.498884803,0.406456946,0.695301261,0.420920329,0.492625749,0.867598509,0.854883582,0.524183003,0.66779352,0.442917016,0.535673532,0.643937621,0.360066062,0.470053555,0.4977435,0.660109183,0.314710971,0.403075981,0.469657116,0.469791895,0.60136225,0.389932661,0.199766759,0.347461412,0.467485475,0.619573163,0.504256439,0.098546761,0.151970673,0.462003676,0.735663111,0.249290692,0.49992949,0.605565169,0.465455961,0.384998464,0.7018585,0.565343378,0.562190918,0.632915639,0.37327315,0.319224022,0.320538885,0.395534875,0.452458131,0.552273857,0.5,0.401493725,0.50202514,0.828216163,0.995691487,0.446944089,0.850950502,0.350226573,0.721541603,0.914371828,0.582980288,0.373605853,0.065953323,0.271436266,0.190039816,0.68303606,0.937632377,0.223425394,0.876108732,0.807732591,0.271591916,0.558113638,0.363938258,0.477530499,0.711606204,0.381414428,0.452458131,0.348935199,0.803814619,0.598506275,0.398571411,0.364849895,0.468352255,0.375600594,0.375468782,0.920946597,0.164626809,0.346536358,0.436299959,0.865744914,0.388818939,0.571234435,0.612537804,0.197126936,0.754631151
紋別市,0.463668128,0.348874246,0.694994327,0.581760401,0.966499843,0.425916063,0.526056073,0.529110654,0.537308283,0.34422882,0.599001671,0.692427484,0.622354352,0.532934529,0.439784859,0.607051531,0.673266957,0.384822315,0.57684101,0.461306073,0.688723447,0.922590775,0.555467874,0.879061144,0.203453188,0.374700235,0.51927488,0.387951649,0.790746554,0.487589452,0.535084746,0.498950734,0.515669102,0.660660619,0.391749327,0.442668346,0.347351871,0.526190553,0.578832063,0.780650139,0.769513609,0.373550617,0.525747854,0.392289463,0.632875973,0.634506037,0.894426967,0.46550894,0.5,0.680758943,0.687738913,0.653559398,0.681846661,0.390332001,0.483025272,0.47046767,0.499546149,0.659454777,0.381277065,0.233221669,0.117431593,0.46411014,0.301337488,0.591896314,0.633628654,0.362967213,0.556251616,0.806659285,0.254786013,0.440651339,0.59162387,0.408037097,0.421855509,0.189376881,0.894426967,0.613911704,0.589584728,0.319241057,0.314854834,0.424418322,0.773158629,0.907624832,0.900772359,0.468779742,0.360443208,0.649394027,0.369425708,0.438754574,0.52792095,0.479286967,0.450468945,0.457214494,0.526355421
士別市,0.35548153,0.374063208,0.555916725,0.779750186,0.635616309,0.481052125,0.672648381,0.634546665,0.656789905,0.333087875,0.315972349,0.183059327,0.461919298,0.529891167,0.728428117,0.910213343,0.541975245,0.488466706,0.691796761,0.58724161,0.533917752,0.922590775,0.234022227,0.389932661,0.329199501,0.300092681,0.535214078,0.357774819,0.602010957,0.476870528,0.492518441,0.633602214,0.425063845,0.442805247,0.365632578,0.394442463,0.352777913,0.512006218,0.842600207,0.76820923,0.754931716,0.702120377,0.625696744,0.411358907,0.571215933,0.861689396,0.903660201,0.443296629,0.5,0.334840143,0.386581444,0.466211513,0.78878638,0.34401302,0.931296943,0.297100476,0.386918372,0.412750231,0.407125267,0.478893992,0.735170833,0.672810083,0.412629378,0.594066308,0.662222111,0.309883618,0.484475732,0.424600732,0.332513314,0.389677982,0.715218393,0.338972958,0.6305055,0.2355585,0.903660201,0.423248326,0.760968641,0.665159857,0.335822075,0.495816326,0.739647224,0.907624832,0.900772359,0.968468217,0.130970866,0.662215207,0.359868128,0.350876335,0.444512718,0.328552321,0.405658508,0.239199924,0.460117944
名寄市,0.566146675,0.502297919,0.4652446,0.596197157,0.773895578,0.49400534,0.427968562,0.446088975,0.462584683,0.333087875,0.516451452,0.501274738,0.539135764,0.460526572,0.414075054,0.527442018,0.505511088,0.56302208,0.459899082,0.529590987,0.552893022,0.549559758,0.545709177,0.389932661,0.260215898,0.414662401,0.419558715,0.358356048,0.481241414,0.671592133,0.622642388,0.504673203,0.857575525,0.499465824,0.402491331,0.447342068,0.370703791,0.29322572,0.871229135,0.628470696,0.618297597,0.507409362,0.677505679,0.458167712,0.744239341,0.619764644,0.479170641,0.697665434,0.5,0.376502989,0.473164216,0.365851782,0.547009625,0.426357875,0.482147169,0.372965196,0.456476007,0.59096382,0.381277065,0.58418213,0.529257753,0.664479746,0.253328596,0.604916278,0.540357058,0.37440133,0.480223672,0.518372022,0.300302,0.406714041,0.52236112,0.384123286,0.576131165,0.209775791,0.479170641,0.565122625,0.470228075,0.623497011,0.4029888,0.56538387,0.822950153,0.375600594,0.375468782,0.622630001,0.26559464,0.493998869,0.38457921,0.343920283,0.579284943,0.359952777,0.394699649,0.46534223,0.380077828
三笠市,0.131763975,0.142697935,0.107080663,0.778718989,0.455842303,0.39952801,0.338407233,0.942760408,0.892027846,0.333087875,0.55576108,0.370295874,0.710346393,0.496099118,0.331454849,0.712460345,0.412886653,0.502628533,0.23815972,0.411987898,0.521937133,0.699512249,0.52032389,0.389932661,0.200612575,0.288720687,0.360238986,0.368604777,0.343272637,0.047238763,0.016593975,0.388483045,0.552946017,0.327767106,0.440756702,0.586293966,0.414912653,0.465572319,0.607660041,0.502294913,0.48520009,0.602735074,0.37327315,0.316401481,0.406291909,0.479523614,0.833739315,0.533996116,0.5,0.30088897,0.386581444,0.491094171,0.435420353,0.292547485,0.533955256,0.356576923,0.635131432,0.914371828,0.755546174,0.373605853,0,0.660034279,0.293194434,0.613596254,0.766475784,0.272502675,0.964126696,0.459527576,0.250584537,0.495340877,0.363938258,0.427704627,0.532816017,0.437059685,0.833739315,0.304577075,0.705880955,0.69911103,0.332387711,0.334012483,0.385303768,0.907624832,0.900772359,0.968468217,0.222759802,0.341997652,0.348034242,0.395804387,0.219134651,0.329170447,0.684748495,0.375937132,0.580958349
根室市,0.567174124,0.449799714,0.583885274,0.950413256,0.882990259,0.359919072,0.707403683,0.496043918,0.476343832,0.333087875,0.58327782,0.689368944,0.482803878,0.939773861,0.599990843,0.554547723,0.385614589,0.575657382,0.480311635,0.357490569,0.716663811,0.922590775,0.573061575,0.879061144,0.381840721,0.317322413,0.533312756,0.373204959,0.584045761,0.659402594,0.689869202,0.637046633,0.447616375,0.652782678,0.394089794,0.471222482,0.341822589,0.690382947,0.426636494,0.623528779,0.597931615,0.305478632,0.543346101,0.356865928,0.506158622,0.792597106,0.591257067,0.958736336,0.5,0.548270014,0.6384586,0.539290826,0.542360072,0.215349183,0.697721498,0.377614561,0.475661316,0.574968983,0.427143614,0.233221669,0.297605538,0.356688204,0.350888512,0.607086272,0.676001056,0.246068864,0.465847111,0.804806398,0.279294622,0.447814915,0.453012411,0.368571394,0.47936328,0.147968505,0.591257067,0.557004528,0.534497042,0.451729986,0.347294199,0.559369032,0.870089682,0.90596384,0.900772359,0.857753894,0.283952427,0.457023438,0.352346161,0.361907154,0.571154986,0.542662828,0.679196261,0.63989504,0.495764016
千歳市,0.834234815,0.697703194,0.565438072,0.689004868,0.864792392,0.965891871,0.579491006,0.260145189,0.207360626,0.333087875,0.337592644,0.742979794,0.896029948,0.53298277,0.578905793,0.77605032,0.541772504,0.47800431,0.292286867,0.963140109,0.742828435,0.574517026,0.505908966,0.389932661,0.345500951,0.705788735,0.702635175,0.381018521,0.508075774,0.713042083,0.544103947,0.461898647,0.463102744,0.49855683,0.428555281,0.411012907,0.343798808,0.182849452,0.387677467,0.601371512,0.58571483,0.359232405,0.488315942,0.532888767,0.641063333,0.370437356,0.494288264,0.869602576,0.5,0.391109145,0.978989886,0.446429203,0.584206048,0.354306127,0.692013828,0.698490241,0.6429718,0.597313981,0.893542719,0.549086084,0.657953428,0.397815471,0.180277104,0.67218609,0.347586479,0.49211147,0.214233848,0.728357617,0.244282324,0.715822784,0.527349925,0.440960845,0.49618246,0.357493126,0.494288264,0.676432099,0.598766009,0.608890855,0.379022823,0.417457817,0.677788886,0.526737366,0.552206434,0.593609615,0.644988912,0.339805298,0.456630408,0.38514635,0.514158861,0.25794838,0.329293058,0.742072294,0.326633175
滝川市,0.496089859,0.411634621,0.660720173,0.679724097,0.683327748,0.392755684,0.518022543,0.520734958,0.520829934,0.343780401,0.520382415,0.463412124,0.665794274,0.606265668,0.478486481,0.568667535,0.532566331,0.516407574,0.648134195,0.330546192,0.689151287,0.470780859,0.498053541,0.389932661,0.269602758,0.546151786,0.434739353,0.406562644,0.553767494,0.377875102,0.387855052,0.515765105,0.638959978,0.481386959,0.515063036,0.54776652,0.369494639,0.355783291,0.526521269,0.520341462,0.511495256,0.645623847,0.738180162,0.622292907,0.628822192,0.596469612,0.436029937,0.552985693,0.5,0.304004453,0.868433394,0.479767775,0.672547555,0.462383749,0.783336558,0.57112352,0.596320218,0.789020858,0.381277065,0.233221669,0.349083808,0.360257281,0.234804481,0.546326442,0.433709266,0.412177407,0.490452138,0.644805344,0.249884291,0.530496847,0.387700473,0.489167243,0.623132709,0.402205918,0.436029937,0.509198634,0.837479316,0.695995547,0.670650717,0.946990172,0.573653666,0.723273258,0.713163938,0.575308221,0.556259606,0.361251008,0.505302931,0.362963775,0.420435467,0.375405968,0.465036539,0.652280162,0.41719766
砂川市,0.383146552,0.336831039,0.21145511,0.695192049,0.59087163,0.391187351,0.536828908,0.641407137,0.621385929,0.333087875,0.606863597,0.443044164,0.527691281,0.535081257,0.538310176,0.461314857,0.426167461,0.403702084,0.480572014,0.451652912,0.399524875,0.474715932,0.510947551,0.879061144,0.296834455,0.56529951,0.501866735,0.52630982,0.547471985,0.255754853,0.290811897,0.484120804,0.984588379,0.32594912,0.524245252,0.52617966,0.427000925,0.365025446,0.593962645,0.527330047,0.520478226,0.49144649,0.37327315,0.357011718,0.620109672,0.776977187,0.377495832,0.405553843,0.5,0.283043441,0.317315226,0.321642701,0.574906942,0.462383749,0.396093058,0.408031875,0.813395858,0.914371828,0.893542719,0.443797946,0.554996888,0.424937006,0.295180685,0.691716035,0.603100697,0.435052233,0.531444217,0.790907816,0.260387981,0.793590544,0.363938258,0.439621312,0.836943654,0.45403982,0.377495832,0.477467725,0.353931848,0.716956559,0.656684238,0.563637642,0.503895996,0.375600594,0.375468782,0.968468217,0.339025789,0.312096461,0.537191056,0.485087735,0.543808076,0.540150569,0.377308844,0.340175093,0.388972359
歌志内市,0.171453958,0.017558836,0.896850232,0.582791598,0.247770317,0.306965062,0.496317171,0.898638963,0.907581667,0.480399388,0.530209822,0.363531004,0.223173696,0.394129709,0.822256902,0.198852589,0.588763838,0.314001681,0.314710971,0.58638753,0.52671468,0.342173302,0.596789552,0.389932661,0.172089472,0.221193534,0.280726952,0.345031115,0.504805631,0.027462712,0.016593975,0.469787823,0.42073042,0.259794614,0.536711182,0.602961661,0.707577592,0.001450689,0.389952965,0.490159687,0.479600259,0.601114254,0.37327315,0.410276744,0.30456413,0.418538373,0.349036169,0.537097198,0.5,0.275987187,0.584484924,0.967323281,0.626052025,0.452090642,0.331552474,0.28966592,0.653846509,0.914371828,0.381277065,0.163029576,0.220388133,0.29453818,0.021250234,0.377066914,0.927592812,0.197399949,1,0.688933521,0.240080848,0.520693909,0.3938331,0.523014333,0.374301006,0.549265779,0.349036169,0.334002777,0.384536118,0.724012813,0.363980717,0.26900836,0.242448183,0.907624832,0.900772359,0.629485914,0.023883773,0.28943614,0.501959251,0.324002483,0.392256699,0.532754494,0.405458377,0.626271406,0.970050731
深川市,0.330594427,0.266437646,0.283625217,0.52091979,0.691495726,0.150759989,0.589822004,0.66209787,0.708726614,0.790727704,0.512520489,0.491402611,0.50505685,0.55310604,0.778119411,0.495688201,0.506300826,0.021889272,0.788170806,0.334649974,0.862601222,0.73370517,0.234022227,0.879061144,0.275906787,0.506326546,0.4392844,0.371971934,0.74547823,0.296287164,0.373154983,0.500013965,0.694931766,0.374428758,0.370996806,0.391461842,0.341176794,0.528656262,0.597576923,0.754064463,0.731791734,0.499487327,0.37327315,0.954353225,0.503289832,0.559502323,0.606453211,0.525733986,0.5,0.314174674,0.559746989,0.636217855,0.802735038,0.287400932,0.894855661,0.363176135,0.387797364,0.437757593,0.381277065,0.443797946,0.426301213,0.533960224,0.363530152,0.620106235,0.580646658,0.438639839,0.693984685,0.60474335,0.368225858,0.377178841,0.391587242,0.392818535,0.676216806,0.2955341,0.606453211,0.422715897,0.415140388,0.685825326,0.372093635,0.600699015,0.675866637,0.375600594,0.375468782,0.672562023,0.455291776,1,0.371368983,0.360973237,0.433846617,0.533531872,0.496664742,0.614350726,0.721127509
富良野市,0.543352524,0.486607825,0.325351229,0.485859099,0.515923552,0.368121038,0.527554945,0.416557138,0.480640167,0.333087875,0.940012695,0.509774152,0.464533301,0.429813069,0.463887708,0.505036055,0.90512593,0.183760404,0.514882146,0.587581718,0.862601222,0.747224502,0.509683415,0.389932661,0.319734221,0.356851798,0.500810416,0.368774699,0.425758605,0.622475836,0.76075682,0.607347476,0.580344802,0.396345594,0.366348855,0.38628161,0.343320196,0.553151583,0.402518233,0.550372224,0.534236417,0.588039056,0.37327315,0.512946142,0.398953957,0.922075124,0.684972681,0.677848991,0.5,0.445473857,0.881340143,0.524558201,0.491214989,0.277107825,0.533955256,0.290550986,0.382217688,0.433307607,0.381277065,0.373605853,0.503518618,0.305093237,0.27890517,0.654826139,0.604310075,0.415581882,0.495055558,0.591969724,0.316407657,0.370311024,0.377168122,0.370785918,0.612073522,0.249700512,0.684972681,0.552091993,0.63855156,0.554526143,0.363868872,0.535269453,0.839256615,0.907624832,0.900772359,0.341056625,0.339025789,0.527117897,0.367149652,0.364072917,0.259261796,0.281442208,0.52276881,0.472219545,0.390865213
登別市,0.437639414,0.401966131,0.509003064,0.6786929,0.923125971,0.39949815,0.461612822,0.591695477,0.549082416,0.333087875,0.353316495,0.353008886,0.547275208,0.712238056,0.361995508,0.415090159,0.90512593,0.494931102,0.743286728,0.389398656,0.509133307,0.388931755,0.546899847,0.389932661,0.31403951,0.558725377,0.340404072,0.378636997,0.665318221,0.302666279,0.244784608,0.704497355,0.420181187,0.444623233,0.768991591,0.768023621,0.624386655,0.350458831,0.556460213,0.694355501,0.68934615,0.591151684,0.461716549,0.954353225,0.872828971,0.433153654,0.457895708,0.554024706,0.5,0.301067445,0.868433394,0.42128003,0.798085485,0.441797535,0.800898621,0.574910844,0.701343349,0.464811068,0.845405885,0.478893992,0.400562078,0.328172383,0.356626939,0.301117126,0.555940867,0.381535744,0.440059584,0.743099768,0.275093146,0.887717076,0.375728086,0.78640122,0.681500639,0.558508607,0.457895708,0.536170814,0.730364371,0.698932555,0.366253207,0.342008406,0.397300791,0.664022996,0.805262617,0.512056745,0.485888088,0.272121011,0.782261513,0.435636101,0.471590731,0.329060989,0.446578328,0.652280162,0.386491246
恵庭市,0.713148021,0.605258858,0.297021196,0.462141573,0.402190481,0.442941564,0.564047481,0.373128642,0.320724049,0.333087875,0.854514254,0.636870508,0.540062964,0.817903353,0.547445729,0.533769136,0.43420338,0.551462344,0.592237122,0.443292167,0.861897337,0.382113221,0.523011975,0.389932661,0.396753371,0.661188968,0.428689726,0.369234421,0.467276848,0.508557285,0.446249396,0.42863194,0.548175146,0.28181245,0.519580815,0.439322187,0.484768385,0.27065149,0.45161408,0.553606195,0.5444894,0.40215683,0.538252297,0.927839425,0.573525474,0.401824517,0.395485236,0.721568172,0.5,0.331743392,0.608233341,0.311944348,0.449369012,0.446944089,0.50190449,0.73718867,0.441027329,0.452846113,0.893542719,0.549086084,0.554996888,0.57277136,0.318886079,0.476886635,0.378374339,0.562854896,0.338217333,0.635143437,0.246383062,0.457987282,0.394138589,0.524361372,0.553091192,0.560436598,0.395485236,0.570064628,0.555920031,0.668256608,0.433673563,0.493905694,0.512835758,0.375600594,0.375468782,0.433393409,0.736777849,0.348869643,0.5933982,0.36477342,0.282056796,0.174427843,0.323845761,0.626271406,0.314440235
伊達市,0.427479083,0.455312449,0.596760992,0.789030957,0.624818503,0.433077602,0.466161056,0.606168936,0.580108482,0.333087875,0.675655446,0.276869043,0.651906996,0.690888002,0.355167631,0.376622267,0.660409372,0.478293785,0.454073504,0.465327014,0.549039668,0.553800837,0.501732873,0.389932661,0.305434983,0.434021495,0.403746094,0.489520294,0.681621648,0.338675222,0.424818875,0.486173402,0.606701006,0.395436601,0.410806301,0.40674838,0.360503908,0.469806498,0.388538223,0.639041712,0.654302353,0.453929955,0.464703974,0.376324067,0.719251429,0.578567967,0.644464161,0.335424332,0.5,0.331387167,0.386581444,0.509858995,0.588855601,0.616780353,0.456243125,0.450148403,0.403383643,0.414212415,0.627020198,0.408701899,0.400562078,0.309972359,0.362886922,0.492076593,0.500850175,0.460797235,0.506477319,0.811662013,0.276493638,0.416464727,0.400242355,0.396195615,0.774889328,0.385226874,0.644464161,0.49610231,0.461046794,0.668612833,0.372564648,0.438249973,0.618097498,0.785269798,0.753687357,0.476199002,0.599094443,0.410193588,0.429032927,0.616145381,0.447488643,0.497990477,0.55598493,0.299304191,0.50201569
北広島市,0.599519748,0.529861597,0.47747198,0.567323646,0.696913017,0.595690062,0.6432778,0.514244603,0.426772827,0.442676905,0.561657524,0.843610935,0.70665162,0.462894582,0.788740219,0.497038726,0.658519957,0.699998026,0.662782758,0.583803013,0.862601222,0.400126282,0.652092856,0.389932661,0.443402406,0.533914973,0.58618191,0.884162053,0.454283836,0.374269395,0.341052425,0.456076033,0.410011923,0.159098366,0.655165226,0.530174937,0.68981431,0.375764666,0.604838943,0.624884231,0.605735998,0.327590039,0.390349739,0.630281939,0.528360287,0.363197464,0.436555764,0.958736336,0.5,0.317894508,0.584484924,0.469540558,0.333130187,0.313133699,0.580494724,0.634288562,0.648619334,0.802437811,0.893542719,0.8649505,0.606475158,0.520095442,0.490544985,0.559346405,0.304186327,0.699998986,0.307996717,0.66840341,0.242181586,0.610678716,0.401053884,0.514258762,0.515121318,0.695898209,0.436555764,0.534091292,0.632430706,0.682105492,0.579199038,0.527378621,0.362487963,0.375600594,0.375468782,0.463044634,0.58991555,0.286301872,0.761081109,0.81103984,0.212803593,0.184386366,0.341275587,0.435540531,0.411576494
石狩市,0.539851585,0.589059896,0.404401203,0.512670216,0.804284949,0.449169859,0.590521222,0.551877316,0.455052501,0.559086824,0.571484931,0.559089854,0.576872488,0.518490599,0.655694027,0.617058766,0.455069056,0.341594603,0.722559808,0.496916436,0.601843293,0.442511178,0.544030537,0.389932661,0.483344696,0.504499302,0.577642681,0.404261238,0.505762814,0.3851377,0.345354794,0.534791605,0.414465286,0.2349488,0.405289024,0.392858323,0.416590155,0.501364623,0.424274333,0.611915579,0.596606875,0.369717695,0.608945451,0.579183459,0.374122067,0.458732882,0.406893084,0.958736336,0.5,0.354219073,0.52511388,0.359567366,0.491214989,0.349159573,0.694209086,0.551265696,0.633206017,0.658948575,0.893542719,0.549086084,0.503518618,0.287403107,0.551148083,0.709075987,0.430388524,0.484680538,0.390520637,0.75672398,0.255486259,0.665012558,0.368455615,0.40447207,0.467382495,0.604892044,0.406893084,0.448321321,0.666095404,0.645780927,0.37348187,0.385462449,0.393651225,0.375600594,0.375468782,0.437533734,0.635810018,0.344125277,0.429754052,0.433524778,0.110029692,0.090504932,0.39859453,0.483223249,0.365948327
北斗市,0.645336372,0.65563678,0.413320114,0.487921493,0.786634107,0.605998439,0.471822882,0.431296184,0.360179633,0.412878817,0.940012695,0.431962895,0.223173696,0.499077743,0.515131729,0.545547286,0.449796507,0.627758557,0.374510548,0.589004487,0.528420947,0.473120796,0.507324978,0.389932661,0.454582338,0.605319283,0.487621848,0.470636312,0.570391993,0.367852128,0.451714057,0.37150477,0.307204004,0.41159648,0.395991662,0.38083858,0.43116719,0.406992349,0.329456555,0.463508347,0.449511409,0.536161958,0.37327315,0.36854677,0.434996241,0.52391323,0.42491012,0.809647068,0.5,0.303282725,0.455847662,0.39178474,0.440069906,0.333719913,0.331552474,0.59920962,0.665760654,0.914371828,0.425348873,0.12793353,0.194648998,0.342391457,0.408610352,0.383576896,0.48603704,0.299375019,0.378086019,0.976390171,0.262488719,0.549491922,0.382947728,0.329813326,0.263709137,0.626992109,0.42491012,0.472768618,0.528376188,0.696717275,0.349610699,0.431392636,0.427420144,0.375600594,0.375468782,0.313112229,0.485888088,0.37914734,0.422541008,0.616445498,0.322365934,0.271564535,0.418572327,0.435540531,0.374184019
当別町,0.673419985,0.253546326,0.597034547,0.392020191,0.702997176,0.770725226,0.628235875,0.464298414,0.459321644,0.675543559,0.502693082,0.576911366,0.452505776,0.42579599,0.564548026,0.698314368,0.479363664,0.367120671,1,0.815848545,0.862601222,0.922590775,0.555366294,0.389932661,0.378229954,0.474979792,0.543106876,0.361896045,0.734814416,0.583670449,0.573351455,0.419439956,0.476997181,0.005731012,0.377553518,0.425439206,0.315611829,0.566214644,0.616141742,0.604218193,0.591587135,0.472141864,0.37327315,0.954353225,0.518138006,0.922075124,0.855678231,0.391184764,0.5,0.30850608,0.155694051,0.265760313,0.812034144,0.354306127,0.803093879,0.500855131,0.36753579,0.364411177,0.381277065,0.443797946,0.709431698,0.178148093,0.447085398,0.576706357,0.48480791,0.503085362,0.38865223,0.464767469,0.27089167,0.384192668,0.363938258,0.346865478,0.37061461,0.632117887,0.855678231,0.450383688,0.601826436,0.69149392,0.389284577,0.57935191,0.514124767,0.907624832,0.900772359,0.326473647,0.24111759,0.97294217,0.357580884,0.349017515,0.089929845,0.109349125,0.464396827,0.197126936,0.311688869
新篠津村,0.511083007,0.403662357,0.452378231,0.212591948,0.487806161,0.412171813,0.35356933,0.509052221,0.537879315,0.333087875,0.3316962,0.376944109,0.223173696,0.87595391,0.312781676,0.198852589,0.41643177,0.582590514,0.23815972,0.122181682,0.156576289,0.922590775,0.234022227,0.389932661,0.620208428,0.233435299,0.305064121,0.527796472,0.507357105,0.368206712,0.451618991,0.327137806,0.323600612,0.385538675,0.343436146,0.358469314,0.315611829,0.973129824,0.703029303,0.451132918,0.436252274,0.846160092,0.37327315,0.316401481,0.311457346,0.310426337,0.903660201,0.365949065,0.5,0.250225689,0.031136379,0.136569456,0.514462754,0.354306127,0.531320947,0.447888519,0.34901093,0.364411177,0.381277065,0.408701899,0.271866403,0.564218687,0.473880688,0.709075987,0.62606026,0.309790539,0.896367841,0.474635376,0.581100628,0.353136071,0.363938258,0.329813326,0.263709137,0.352080613,0.903660201,0.405804542,0.188668789,0.749774311,0.573101337,0.973556229,0.736878592,0.375600594,0.375468782,0.202154084,0.675585224,0.872229288,0.348034242,0.428685633,0.247768311,0.3867836,0.371301477,0.077197674,0.203706489
松前町,0.145539405,0.120646992,0.566528612,0.439455244,0.541992556,0.225862347,0.397800148,0.88589549,0.889091111,0.333087875,0.34545457,0.220025682,0.517148489,0.388878606,0.42081637,0.296786271,0.446210751,0.49822192,0.493330555,0.219059244,0.615511162,0.499981887,0.590167025,0.389932661,0.19053965,0.299721351,0.277705755,0.36934997,0.568293474,0.050841027,0.115874409,0.411196285,0.377406813,0.328979097,0.343436146,0.358469314,0.464361617,0.754732295,0.794335301,0.683688648,0.708798645,0.731353224,0.37327315,0.542961923,0.5754358,0.530841462,0.49644145,0.367104266,0.5,0.367968709,0.386581444,0.409280776,0.565607836,0.611633799,0.488293891,0.268670183,0.34901093,0.364411177,0.381277065,0.12793353,0.194648998,0.528274033,0.551201736,0.531136484,1,0.126312173,0.810664145,0.727024054,0.357722169,0.353136071,0.363938258,0.403132507,0.448028918,0.185569016,0.49644145,0.110861351,0.415140388,0.632031291,0.307286788,0.288524928,0.609855329,0.375600594,0.375468782,0.791677802,0.231938696,0.488378731,0.348034242,0.431559677,0.007601977,0,0.967957653,0.435540531,0.551122574
