市区町村,総人口（男）比率,総人口（日本人）比率,15歳未満人口比率,15以上65歳未満人口比率,65歳以上人口比率,15歳未満人口（男）比率,15歳以上65歳未満人口（男）比率,65歳以上人口（男）比率,未婚者割合（15歳以上人口）,外国人人口比率,出生率,死亡率,転入超過率,従業も通学もしていない人口比率,流出従業・通学者割合（総人口比）,流入従業・通学者割合（総人口比）,昼夜間人口比率,一般世帯人員数（一般世帯当たり）,核家族世帯割合,単独世帯割合,65歳以上の世帯員のいる世帯数割合,65歳以上世帯員の単独世帯割合,65歳以上世帯員（男）の単独世帯割合,母子世帯割合（世帯比）,父子世帯割合（世帯比）,母子世帯割合（親族のみ世帯比）,父子世帯割合（親族のみ世帯比）,総面積における可住地面積比率,総面積における道路面積比率,耕地面積割合,納税対象者割合,卸売業年間商品販売額の割合,小売業年間商品販売額の割合,売上金額（民営）の農林漁業の割合,売上金額（民営）の鉱業の割合,売上金額（民営）の建築業の割合,売上金額（民営）の製造業の割合,売上金額（民営）の電気・ガス・熱供給・水道業の割合,売上金額（民営）の情報通信料の割合,売上金額（民営）の運輸業、郵便行の割合,売上金額（民営）の卸売業、小売業の割合,売上金額（民営）の金融業、保険業の割合,売上金額（民営）の不動産業、物品賃貸業の割合,売上金額（民営）の学術研究、専門・技術サービス業の割合,売上金額（民営）の宿泊行、飲食サービス業の割合,売上金額（民営）の生活関連サービス業、娯楽業の割合,売上金額（民営）の教育、学習支援業の割合,売上金額（民営）の医療、福祉の割合,売上金額（民営）の複合サービス業の割合,売上金額（民営）のサービス業の割合,一人当たりの労働生産性（農業漁業）,一人当たりの労働生産性（鉱業）,一人当たりの労働生産性（建設業）,一人当たりの労働生産性（製造業）,一人当たりの労働生産性（電気・ガス・熱供給・水道業）,一人当たりの労働生産性（情報通信業）,一人当たりの労働生産性（運輸業、郵便業）,一人当たりの労働生産性（卸売業、小売業）,一人当たりの労働生産性（金融業、保険業）,一人当たりの労働生産性（不動産業、物品賃貸業）,一人当たりの労働生産性（学術研究、専門・技術サービス業）,一人当たりの労働生産性（宿泊業、飲食サービス業）,一人当たりの労働生産性（生活関連サービス業、娯楽業）,一人当たりの労働生産性（教育、学習支援業）,一人当たりの労働生産性（医療、福祉）,一人当たりの労働生産性（複合サービス業）,一人当たりの労働生産性（サービス業）,財政力指数,実質収支比率,経常収支比率,将来負担比率,実質公債費比率,一般財源割合（歳入比）,自主財源割合（歳入比）,地方債割合（歳入比）,投資的経費割合（歳出比）,民生費割合（歳出比）,衛生費割合（歳出比）,労働費割合（歳出比）,農林水産業費割合（歳出比）,商工費割合（歳出比）,土木費割合（歳出比）,教育費割合（歳出比）,災害復旧費割合（歳出比）,公債費割合（歳出比）,地方債現在高（歳入比）,地方債現在高（歳出比）,幼稚園在園者数（幼稚園数当たり）,小学校児童数（小学校数当たり）,小学高児童数（小学校教員当たり）,小学校数密度,中学校生徒数（中学校教員当たり）,中学校生徒数（中学校当たり）,中学校数密度,義務教育学校生徒数（学校数当たり）,義務教育学校生徒数（教員当たり）,義務教育学校数密度,高等学校生徒数（高等学校数当たり）,最終学歴人口割合（小・中学校）,最終学歴人口割合（高等学校）,最終学歴人口割合（高専・短大・大学・大学院）,労働力人口割合（総人口比）,労働力人口割合（男）（総人口比）,就業者数比率（労働力人口比）,就業者数比率（男）（労働力人口比）,就業者数比率（男20歳以上45歳未満）（就業者数比）,就業者数比率（兼家事・副業）（就業者数比）,就業者数比率（兼学業）（就業者数比）,完全失業率,完全失業率（男）,非就業者数比率（家事）（非就業者数比）,非就業者数比率（学業）（非就業者数比）,雇用者数比率（正規）,雇用者数比（男）（正規）,雇用者数比（女）（正規）,雇用者男女差（正規）,雇用者数比率（派遣）,雇用者数比率（パート・アルバイト）,都市計画区域指定面積割合,公民館数密度,図書館数密度,持ち家一般世帯比率,市街化調整区域面積割合,市街化区域面積割合,用途地域面積割合,住居専用面積割合,住居地域面積割合,近隣商業地域面積割合,商業地域面積割合,準工業地域面積割合,工業地域面積割合,工業専用地域面積割合,商業・近隣商業地域面積割合,工業・準工業地域面積割合,非水洗化人口比率,水洗化率,ゴミ計画収集人口比率,1人1日当たりの排出量,リサイクル率,中間処理後再生利用率,ゴミ処理直後資源化率,最終処分比率,二輪車台数密度,自市区町村内通勤・通学者比率,県内他市区町村への通勤・通学者比率,他県への通勤・通学者比率,平均寿命（男）,平均寿命（女）,病院数密度,一般診療所数密度,医療施設数密度,歯科診療所数密度,病院病床数（病院数当たり）,病院病床数（10万人当たり）,一般診療所病床数（一般診療所数当たり）,一般診療所病床数（10万人当たり）,医療施設病床数（医療施設数当たり）,医療施設病床数（10万人当たり）,医師数（医療施設数当たり）,医師数（10万人当たり）,歯科医師数（歯科診療所数当たり）,歯科医師数（10万人当たり）,薬剤師数（医療施設数当たり）,薬剤師数（10万人当たり）,養護施設密度,介護老人福祉施設密度,老人ホーム（養護、有料ロー人ホーム）数密度,児童福祉施設数密度,保健所数密度,障害者支援施設等数密度,福祉・社会保障施設密度,子ども向け施設数割合（児童福祉、母子・父子福祉、婦人保護施設）,高齢者向け施設数割合（介護老人福祉施設、老人ホーム）,国民健康保険被保険者割合,子供施設数（10万人当たり）,高齢者用施設数（65歳以上）,第1次産業の売上割合,第2次産業の売上割合,第3次産業の売上割合,第1次産業の事業所割合,第2次産業の事業所割合,第3次産業の事業所割合,1人当たりの労働生産性（第1次産業）,1人当たりの労働生産性（第2次産業）,1人当たりの労働生産性（第3次産業）,人口一人当たりの市内総生産,合計特殊出生率
三春町,0.642864426,0.677058892,0.47471636,0.527888587,0.496243622,0.621539291,0.54642702,0.54642702,0.510889213,0.301181635,0.441922565,0.452262344,0.509591353,0.402082201,0.380596185,0.370774852,0.350746178,0.802768615,0.54033108,0.231300357,0.504822988,0.619139133,0.689270608,0.454854274,0.519831899,0.384308088,0.458417929,0.626110968,0.65641239,0.506028724,0.530976014,0.655856246,0.40709824,0.383169866,0,0.609839573,0.600820671,0.380450692,0.368756511,0.444826703,0.412212092,0.491943952,0.663612146,0.956316315,0.450638472,0.314753374,0.425121778,0.512160096,0.787758519,0.536794879,0.34799953,0,0.582200536,0.555595585,0.379746136,0.349783478,0.421936136,0.314030233,0.538622327,0.630449142,0.750782571,0.66115532,0.568083105,0.833292481,0.578544653,0.516257753,0.438296952,0.469667586,0.352954579,0.361740111,0.432255882,0.540068634,0.498911409,0.414472203,0.437294272,0.594986242,0.46050597,0.515036147,0.339432184,0.472212535,0.429015426,0.350406712,0.655741246,0.895482951,0.351255329,0.437294272,0.433018567,0.501362069,0.371047701,0.377956333,0.421098002,0.501143383,0.447904657,0.365006128,0.393479363,0.420441043,0.402822161,0.643382169,0.564513672,0.512806058,0.344682619,0.719198985,0.689296799,0.451272762,0.488358088,0.499639409,0.42165114,0.37120245,0.549432452,0.52966942,0.388575557,0.582524617,0.537658184,0.508900114,0.491726836,0.508900114,0.737160753,0.392927855,0.52127411,0.502396233,0.423404737,0.657469462,0.377707796,0.37623085,0.418890388,0.413859211,0.419337903,0.416580374,0.453938263,0.378678908,0.879422678,0.879422678,0.423578948,0.537843774,0.638501095,0.706565509,1,0.603001891,0.555451951,0.508646427,0.634570393,0.576464074,0.401720013,0.332455971,0.689120358,0.376516957,0.467503888,0.427240254,0.386547199,0.382973128,0.377909907,0.37619947,0.426577633,0.391407776,0.347656324,0.348264257,0.383757729,0.374051831,0.39537606,0.38216933,0.427279466,0.366744566,0.507925017,0.477920456,0,0.327163423,0.397587642,0.34498485,0.344002052,0.323094034,0.338736539,0.497968304,0.598114618,0.453675591,0.315511702,0.399331096,0.383169866,0.634578666,0.388934343,0.462494622,0.593996896,0.43666003,0.34799953,0.548229313,0.474776375,0.456918666,0.34748595
小野町,0.609399527,0.526090699,0.425703592,0.515605983,0.524959793,0.467217364,0.644380305,0.644380305,0.509669039,0.559839275,0.336886593,0.588832123,0.320575252,0.579507635,0.375920342,0.354811955,0.433229682,0.761416856,0.290548822,0.367657698,0.466607946,0.507740372,0.602849148,0.400777197,0.232088274,0.365743637,0.222810034,0.387089935,0.403498751,0.440843489,0.49352663,0.235909195,0.78055533,0.44673007,0,0.849964888,0.50912384,0.380450692,0.368756511,0.441097111,0.553810593,0.321379779,0.487629395,0.327384772,0.410773966,0.58605603,0.349048447,0.460837427,0.54548725,0.454714021,0.230604573,0,0.478370081,0.347297034,0.379746136,0.349783478,0.45794957,0.295949972,0.238885579,0.578658633,0.915656538,0.526014232,0.673791829,0.328527825,0.500450345,0.470707062,0.367557532,0.401702678,0.479037377,0.391820773,0.342244242,0.405543232,0.665858489,0.337320356,0.528234999,0.651158623,0.413977142,0.567167638,0.895820195,0.708404933,0.425472485,0.656507034,0.452632369,0.895482951,0.426843687,0.528234999,0.534372298,0.397619134,0.76588934,0.631616549,0.280863409,0.544002339,0.494697719,0.326506773,0.644300628,0.600051616,0.337740671,0.42164637,0.597941293,0.873082189,0.203964153,0.672118309,0.7407477,0.040344772,0.374764941,0.684085471,0.219798418,0.318987109,0.95740481,0.949814145,0.369168771,0.50639751,0.866445642,0.421923685,0.578716288,0.421923685,0.619720391,0.092376548,0.75063985,0.396169492,0.453588191,0.624249896,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.377003366,0.897274085,1,0.438668536,0.421157261,0.388183862,0.617808485,0.281704077,0.382495448,0.5088704,0.547745803,0.375192683,0.395156405,0.325302446,0.401750505,0.37919322,0.368695439,0.356012067,0.488195236,0.537030424,0.679385593,0.765489074,0.547081321,0.560062163,0.479474608,0.492290905,0.350154561,0.282648029,0.333570401,0.35978393,0,0.344535221,0.340350783,0.342311878,0.360576749,0.323094034,0.332238798,0.549413759,0.346247445,0.487882385,0.391194023,0.303492818,0.44673007,0.608473663,0.406377084,0.446276992,0.681373609,0.363406175,0.230604573,0.309077739,0.38957733,0.373187086,0.388069338
広野町,1,0.540414085,0.166341099,0.553457174,0.354092169,0.542679217,0.961179232,0.961179232,0.896116589,0.534497174,0.233723935,0.407319841,0.370796405,0.239065761,0.379606257,0.922760226,0.989436014,0.071869811,0.018933759,0.993626247,0.190322613,0.10608552,0.226200855,0.23020834,0.16744604,0.438002774,0.23964424,0.348057769,0.394085471,0.34246086,0.768179836,0.582823008,0.472046381,0.350517976,0,0.601649232,0.315929823,0.869469016,0.368756511,0.307204355,0.093549493,0.328240574,0.933027269,0.88001564,0.483769459,0.248850208,0.316935533,0.230143011,0.3027087,0.477826054,0.819878136,0,0.976160548,0.771979703,0.904265972,0.349783478,0.593498628,0.524858932,0.71679337,0.907208813,0.433508549,0.908247038,0.539365535,0.224676723,0.149403586,0.14251087,0.770618527,0.959014922,1,0.197967621,0.342244242,0.432448313,0.722952283,1,0.161699641,0.655216304,0.294139919,0.369301129,0.97266363,0.888074057,0.56209629,0.794000709,0.411674729,0.848272672,0.253522342,0.161699641,0.172307474,0.323517038,0.398174226,0.37282475,0.342307559,0.324350187,0.330922003,0.610105455,0.355239656,0.327743792,0.369545709,0.548871828,0.53260718,0.724991364,0.462624174,0.954142233,0.998988667,0.698066076,0.957105641,0.957147353,0.009790682,0.330930901,0.302320155,0.26817526,0.378365682,0.668752644,1,1,0,1,0.775895196,0.012336503,0.71249034,0.420955526,0.309501607,0.381181032,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.487862607,0.428252286,1,0.955932586,0.184638256,0.301273518,0.331495081,0.674626165,0.374788465,0.492697813,0.553449916,0.374580036,0.491619715,0.359281715,0.520778968,0.39132236,0.381652851,0.351843446,0.469523235,0.767283663,0.347656324,0.348264257,0.754306148,0.754716134,0.348047873,0.363589684,0,0.048726933,0.559438881,0.568202647,0,0.48054106,0.340350783,0.379915961,0.351083472,0.573012041,0.376746488,0.497968304,0.437835508,0.501810901,0.440091583,0.458221016,0.350517976,0.319845395,0.710672198,0.534441416,0.702508313,0.318515092,0.819878136,0.961708825,0.953843151,0.990255866,0.459090267
楢葉町,1,0.652850532,0.156894907,0.523526689,0.56636519,0.44857042,0.961179232,0.961179232,0.452317371,0.357484989,0.955357514,0.895880428,0.374679933,0.748439213,0.362343195,0.922760226,0.989436014,0.156522993,0.02603889,0.911377076,0.416394371,0.226493824,0.389005194,0.155783727,0.612745067,0.238166601,0.805397718,0.348184609,0.403045902,0.369950247,0.402067641,0.94573884,0.149306906,0.365645593,0,0.933592069,0.366425256,0.380450692,0.368756511,0.311073377,0.37010494,0.321379779,0.981206806,0.956316315,0.709021539,0.251938196,0.316935533,0.267333559,0.3027087,0.760639856,0.265492806,0,0.976160548,0.261358831,0.379746136,0.349783478,0.734763278,0.51064898,0.238885579,0.82397998,0.915656538,0.082279435,0.211512411,0.224676723,0.567472743,0.14251087,0.358575938,0.741527217,1,0.218021396,0.342244242,0.131111413,0,1,0.016432649,0.865066207,0.045872975,0.051697616,0.630881972,0.984481846,0.848639227,0.973900792,0.082963348,0.852067644,0.043262926,0.016432649,0.02422181,0.323517038,0.271583776,0.233726099,0.35533384,0.167502891,0.258392758,0.359230744,0.264504894,0.202702345,0.330325706,0.283515873,0.319130723,0.134144325,0.113695263,0,0,0.552778076,0.957105641,0.957147353,0.02243102,0.296102235,0.447795942,0.582342664,0.604250649,0.104823889,1,1,0,1,0.567072175,0.012336503,0.543042028,0.376569828,0.309501607,0.350534169,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.312555319,0.395232073,1,0.468447063,0.198669044,0.302655771,0.35215535,0.666592036,0.380790111,0.505515929,0.524047399,0.363838083,0.009303165,0,0.329174569,0.367294102,0.350279982,0.33856926,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.258124318,0.257580719,0.959035391,0.500785721,0.279792191,0.261053501,0,0.385491068,0.340350783,0.3174725,0.320853922,0.323094034,0.314161017,0.377928909,0.651540987,0.807451996,0.347462998,0.49334134,0.365645593,0.543185487,0.483483347,0.515926032,0.837275404,0.203613219,0.265492806,0.861746495,0.622031376,0.990255866,0.976528461
富岡町,1,0.166260263,0.015104384,0.91324999,0.203031443,0.098323454,0.961179232,0.961179232,0.944788687,0.330007822,0.997275981,1,0.022676692,0,0.390967926,0.922760226,0.989436014,0,0.018933759,0.993626247,0.012914389,0.029211161,0.208171398,0.033452452,0.07592341,0.238440604,0.080654523,0.446870955,0.442933018,0.479740274,0.321451874,0.196569134,0.057747101,0.347565094,0,0.933592069,0.24747971,0.380450692,0.389189658,0.262888162,0.229914547,0.387313801,0.981206806,0.956316315,0.219996378,0.238155165,0.469841768,0.225816898,0.395307344,0.969625767,0.213867651,0,0.976160548,0.950991711,0.609849235,0.422267848,0.596314419,0.601271526,0.462382667,0.998895869,0.496842417,0.082279435,0.279933932,0.87769245,0.511642402,0.497175132,0.948584546,0.727934236,0.922848826,0.819634624,0.342244242,0.227969702,0,1,0.016432649,0.97605346,0.20021418,0.10035474,0.336409484,0.816223983,0.975645277,0.762929805,0.242923656,0.472960658,0.011976538,0.016432649,0.02422181,0.381316673,0.223057438,0.061433451,0.455341132,0.071293261,0.218326199,0.635086282,0.215703744,0.05852361,0.343798226,0.283515873,0.131129916,0.036538003,0,0,0,0.798270426,0.957105641,0.957147353,0,0.331108333,0.201986291,0.169703519,0.900923527,0.063503688,1,1,0,1,1,0.012336503,0.798502675,0.318719684,0.513280458,0,0.377707796,0.37623085,0.437273263,0.444789092,0.518272124,0.492680222,0.503805534,0.378056977,0.390303687,0.390303687,0.489152897,0.372808687,0.340329632,0.539442799,1,0.029489511,0.198669044,0.310686893,0.341801102,0.665542113,0.400118223,0.534557802,0.502111116,0.375827911,0.009303165,0,0.431817302,0.331216384,0.34164949,0.354026591,0.322014429,0.335413384,0.347656324,0.348264257,0.423791256,0.317344107,0.437971428,0.27770215,0.350154561,0.171495363,0.363686198,0.23560128,0,0.261607568,0.340350783,0.339484467,0.318754699,0.590856857,0.332751351,0.497968304,0.117277289,0.868191996,0.955838584,0.171473906,0.347565094,0.401565521,0.628727744,0.412652722,0.780847336,0.284484277,0.213867651,0.961708825,0.953843151,0.990255866,0.976528461
川内村,0.771241162,0.079117409,0.048879713,0.152764444,0.818381484,0.568148578,0.961179232,0.961179232,0.322134856,0.574629567,0.522052297,1,0.743714946,0.594156049,0.379821689,0.626496708,0.816666512,0.265762047,0.206012715,0.683984179,0.646485393,0.422639584,0.602518663,0.480355943,0.07592341,0.529128863,0.080654523,0.26380182,0.323697805,0.3386105,0.350211583,0.196569134,0.815540275,0.919698363,0,0.933592069,0.248577497,0.380450692,0.368756511,0.241128184,0.210150906,0.321379779,0.29382061,0.28572125,0.437601234,0.265639343,0.316935533,0.497013214,0.552427098,0.454833147,0.924979991,0,0.976160548,0.13414736,0.379746136,0.349783478,0.099119186,0.502013071,0.238885579,0.203740384,0.190107801,0.707503504,0.793095345,0.224676723,0.26913095,0.503304029,0.581377279,0.354127242,0.453820817,0.361740111,0.342244242,0.556211683,0.095266317,0.525936185,0.129300936,0.97605346,0.257987646,0.039471634,0.722145129,0.99493486,0.499795473,0.452552516,0.973309295,0.895482951,0.197311249,0.129300936,0.130038584,0.323517038,0.26555566,0.169144582,0.303831645,0.145414044,0.245524666,0.367128159,0.252226566,0.148847429,0.315826526,0.283515873,0.55193168,0.036538003,0.162507746,0,0.131925331,0.740940012,0.957105641,0.791355039,0.257387252,0.283450112,0.259390804,0.260437038,0.581467595,0.056376538,0.81721318,0.830532561,0.17004623,0.830532561,0.769768851,0.098238884,0.267778514,0.381185403,0.309501607,0.58809169,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.669089363,0.782714163,1,0.333892236,0.238757011,0.339660783,0.36358156,0.504689284,0.339709705,0.652689324,0.341977923,0.388151272,0.009303165,0,0.329174569,0.334307063,0.324107542,0.321268337,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.303086095,0.276344101,0,0.350188412,0.139968846,0.168767323,0,0.395375117,0.340350783,0.319438191,0.32399743,0.323094034,0.316727753,0.377928909,0.651540987,0.656996935,0.550948381,0.630151522,0.919698363,0.62586512,0.144563072,0.944253048,0.795109754,0.036997865,0.924979991,0.676110597,0.363965759,0.614721499,0.976528461
大熊町,1,0.739913495,0.015104384,1,0,0.898711487,0.961179232,0.961179232,0.998841409,0.251447873,0.997275981,1,0.895980669,0,0.417649361,0.922760226,0.989436014,0,0.018933759,0.993626247,0,0,0.044650457,0.06358427,0.07592341,0.973831991,0.080654523,0.423820665,0.437084328,0.490107633,0.15475041,0.196569134,0.057747101,0.347565094,0,0.933592069,0.226687045,0.380450692,0.368756511,0.241128184,0.074587039,0.321379779,0.29382061,0.28572125,0.92477571,0.230929126,0.316935533,0.204486493,0.3027087,0.150853584,0.213867651,0,0.976160548,0.080506336,0.379746136,0.349783478,0.099119186,0.054122458,0.238885579,0.203740384,0.190107801,0.908247038,0.066530122,0.224676723,0.082601888,0.14251087,0.037309668,1,0.791722716,0.005785618,0.342244242,0.233350718,0,0.817974995,0.016432649,0.61573668,0.014329932,0.130859993,0.711981325,0.417980442,0.277570292,0.557079757,0.003162028,0.416064658,0,0.016432649,0.02422181,0.330927248,0.217933538,0.026884598,0.344321926,0.045409813,0.217448829,0.349492965,0.212894296,0.026853449,0.310696506,0.283515873,0.101605317,0.036538003,0,0,0,0.963277711,0.957105641,0.957147353,0,0.283450112,0.036661006,0.036148806,0.554435269,0.038317915,1,1,0,1,0.137488385,0.012336503,0.626441063,0.370878667,0.503573354,0,0.377707796,0.37623085,0.408705228,0.398054124,0.396846181,0.44557061,0.358167832,0.40876848,0.673017176,0.673017176,0.400137187,0.486207903,0.346149935,0.492944948,1,0.029489511,0.204682239,0.323040999,0.331495081,0.464846123,0.378675962,0.891488483,0.136503752,0.374536673,0.009303165,0,0.329174569,0.319698017,0.315534658,0.321268337,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.437971428,0.219825727,0,0.048726933,0.139968846,0.168767323,0,0.261607568,0.340350783,0.292835171,0.281454209,0.323094034,0.281990373,0.007219012,0.117277289,0.904687484,0.097808661,0.171473906,0.347565094,0.722801034,0.304991369,0.944253048,0.72600494,0.154826874,0.213867651,0.924303569,0.22059219,0.594081005,0.976528461
双葉町,0,0.05128542,0.015104384,0,0,0.098323454,0.011612795,0.011612795,0,0.225087801,0,0,0.610741913,0,0.329723548,0.33674691,0,0,0.018933759,0,0,0,0,0.011086488,0.07592341,0.004418137,0.080654523,0.455314569,0.475513291,0.486839331,0.176555252,0.196569134,0.057747101,0.347565094,0,0.167401737,0.226687045,0.380450692,0.368756511,0.241128184,0.053091858,0.321379779,0.29382061,0.28572125,0.219996378,0.230929126,0.316935533,0.204486493,0.3027087,0.150853584,0.213867651,0,0.022296347,0.080506336,0.379746136,0.349783478,0.099119186,0.054122458,0.238885579,0.203740384,0.190107801,0.082279435,0.066530122,0.224676723,0.082601888,0.14251087,0.037309668,0.639579855,1,0.010799062,0.342244242,0.405543232,0,1,0.016432649,0.97605346,0.107325363,0.142821745,0.336403668,0.327218894,0.265478572,0.651998089,0.003162028,0.662588718,0.037773596,0.016432649,0.02422181,0.338337457,0.230592583,0.086111204,0.379958525,0.086268685,0.227977268,0.381006226,0.225380731,0.080252198,0.328645719,0.283515873,0.091727776,0.036538003,0,0,0,0.040344772,0.023520901,0.017107545,0,0.283450112,0.036661006,0.036148806,0,0,0,0,0,0,0.093221612,0.012336503,0.761733053,0.318719684,0.572101257,0,0.377707796,0.37623085,0.436962805,0.456880982,0.464437801,0.366104679,0.470405469,0.439279776,0.363732898,0.363732898,0.400987991,0.400187225,0.971021493,0.248999702,1,0.029489511,0.112479915,0.221282772,0.331495081,0.551050601,0.351525194,0.030075973,0.108464882,0.328052119,0.009303165,0,0.329174569,0.309227119,0.309390123,0.321268337,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.168200762,0.23407932,0,0.180276584,0.139968846,0.168767323,0,0.412744281,0.340350783,0.292835171,0.281454209,0.323094034,0.295073001,0.007219012,1,0.982433201,0.097808661,0.171473906,0.347565094,0.087537878,0.945200134,0.295477237,0.997292521,0,0.213867651,0.025068343,0.045351332,0.038580107,0.976528461
浪江町,0,0.05128542,0.015104384,0.562476303,0.372534557,0.296475394,0.961179232,0.961179232,0.67027394,0.283140272,0.997275981,1,0.022676692,0.183736047,0.363610193,0.922760226,0.989436014,0,0.018933759,0.993626247,0.140891985,0.089130978,0.326951427,0.047197474,0.453608967,0.235189551,0.928688682,0.366479937,0.396663142,0.436991973,0.192984884,0.196569134,0.815540275,0.347565094,0,0.933592069,0.285975545,0.380450692,0.368756511,0.241128184,0.319229969,0.421158049,0.981206806,0.597497555,0.327303068,0.230929126,0.316935533,0.204486493,0.3027087,0.969625767,0.348686446,0,0.976160548,0.600189804,0.379746136,0.349783478,0.099119186,0.580563403,0.640971461,0.52039431,0.915656538,0.218260892,0.066530122,0.224676723,0.082601888,0.14251087,0.666606505,0.415295659,0.383214451,0.508801123,0.342244242,0.400162216,0.001353412,0.772913567,0.016432649,0.97605346,0.130995216,0.161242885,0.97266363,0.99493486,0.975645277,0.739145571,0.079128429,0.618860121,0.050859048,0.016432649,0.02422181,0.323517038,0.216297335,0.055878538,0.407128468,0.059160395,0.215401633,0.425716095,0.210964574,0.053502352,0.303788369,0.283515873,0.125551033,0.036538003,0,0,0,0.544802218,0.957105641,0.957147353,0,0.303540439,0.455782109,0.608354136,0.58567562,0,1,1,0,1,1,0.012336503,0.509272733,0.463780075,0.399457743,0.019946624,0.377707796,0.37623085,0.415860733,0.405500088,0.442898643,0.387067837,0.46405775,0.447770947,0.438670791,0.438670791,0.410577575,0.430453566,0.512259329,0.597396642,1,0.029489511,0.168603069,0.282325233,0.331495081,0.598058449,0.353024255,0.737098456,0.282276514,0.359569133,0.009303165,0,0.329174569,0.31408059,0.315086353,0.328498739,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.572856762,0.235388449,0.812903992,0.139935317,0.559438881,0.206007051,0,0.31338096,0.340350783,0.303131604,0.297920137,0.323094034,0.295435129,0.377928909,0.651540987,0.982433201,0.579461073,0.954717698,0.347565094,0.590164712,0.438660282,0.563652059,0.805990362,0.217472341,0.348686446,0.961708825,0.645689474,0.880876748,0.976528461
葛尾村,0,0.620775819,0.05211681,0.290677591,0.805858371,0.098323454,0.961179232,0.961179232,0.343046977,0.437725709,0.997275981,1,0.022676692,0.502350971,0.374052812,0.922760226,0.989436014,0.278861641,0.177174097,0.798420042,0.769864088,0.540426609,1,0.011086488,0.07592341,0.004418137,0.080654523,0.30187898,0.351725299,0.37972651,0.322992408,0.196569134,0.057747101,0.741193205,0,0.933592069,0.226687045,0.380450692,0.368756511,0.241128184,0.152078442,0.321379779,0.29382061,0.28572125,0.219996378,0.230929126,0.316935533,0.204486493,0.3027087,0.969625767,0.244412534,0,0.52603444,0.080506336,0.379746136,0.349783478,0.099119186,0.944527744,0.238885579,0.203740384,0.190107801,0.082279435,0.066530122,0.224676723,0.082601888,0.14251087,0.948584546,0.292958825,0.484080689,0.351713224,0.342244242,0.373257136,0,0.593451065,0.108440457,0.97605346,0.135099944,0.069110903,0.337075107,0.99493486,0.975645277,0.322214342,0.109214367,0.883785442,0.170342545,0.108440457,0.098234604,0.338337457,0.22215322,0.030045931,0.339133666,0.059160395,0.219788482,0.429562951,0.216015905,0.034501352,0.325779696,0.283515873,0.406731877,0.036538003,0,0,0,0.963277711,0.957105641,0.957147353,0.582971723,0.283450112,0.036661006,0.036148806,0.788753872,0.221065453,0.674029321,1,0,1,0.897349355,0.206539666,0.267778514,0.417674874,0.309501607,0.52518462,0.377707796,0.37623085,0.344525863,0.352589086,0.337371814,0.347532925,0.358167832,0.352928596,0.363732898,0.363732898,0.342764847,0.348954597,0.472599275,0.86021058,1,0.029489511,0.164594272,0.279208854,0.331495081,0.612831598,0.325915973,0.601771373,0.38769255,0.374789307,0.009303165,0,0.329174569,0.329092339,0.332704751,0.35086232,0.265998427,0.285491917,0.347656324,0.348264257,0.26079761,0.266786672,0.168200762,0.201356953,0.350154561,0.602605181,0.139968846,0.168767323,0,0.261607568,0.340350783,0.292835171,0.281454209,0.323094034,0.281990373,0.007219012,0.117277289,0.82982728,0.097808661,0.171473906,0.741193205,0.398024664,0.57739221,0.944253048,0.807171686,0,0.244412534,0.408857403,0.550485483,0.54870499,0.976528461
